request_id,conversation_id,send_time,ttft_time,total_time,tokens_in,tokens_out,ttft,tpot
8bd44ad5-fb18-4e67-9bcf-fb26b81c6f50,ar-dist-0837,3756002.95283139,3756004.091692239,3756004.7684386447,3901,35,1.138860849197954,0.6767464056611061
9428e738-ae6b-4778-9b91-ec042165c8f6,ar-dist-0728,3756000.216484407,3756001.158444642,3756004.868306608,3901,82,0.9419602351263165,3.7098619658499956
4859fdcc-0abb-428a-b31d-37988a9075f2,ar-dist-0657,3756001.375400624,3756002.522492659,3756005.057232374,3901,72,1.1470920350402594,2.5347397150471807
8f246188-83f6-4946-9da1-0a3b0f2efe2c,ar-dist-0343,3756003.058669348,3756004.19037622,3756005.057306135,3741,41,1.131706872023642,0.8669299152679741
751b683f-4f57-46e2-87cb-1a62c9d82d5a,ar-dist-0587,3756001.689650514,3756002.7284026453,3756005.3486386943,3741,71,1.038752131164074,2.620236048940569
ddd77c12-e40f-4c8c-8e1a-0f234c14b914,ar-dist-0437,3756002.531870925,3756003.607957135,3756005.3487389353,3741,54,1.0760862100869417,1.7407818003557622
055a6f9f-68c3-49fe-8fe3-68033ad66d79,ar-dist-0348,3756003.374459366,3756004.4735381408,3756005.444979303,3741,41,1.0990787749178708,0.9714411622844636
9351c9f9-117b-446e-9b08-89bd5a541083,ar-dist-0249,3756003.163768784,3756004.2940834495,3756005.5230370564,2501,46,1.1303146653808653,1.2289536069147289
82176a19-be22-4a1e-8a9c-3fb0f651b093,ar-dist-0667,3756002.216024021,3756003.2282086154,3756005.629867494,3901,62,1.0121845942921937,2.401658878661692
624ca9bb-80e6-4d64-bc7c-5e25798cdbc6,ar-dist-0110,3756003.689736762,3756004.7666027183,3756005.725109409,1501,44,1.0768659561872482,0.9585066908039153
f2caa7e6-f4d0-4723-bde6-03e994ea5bc7,ar-dist-0716,3756002.742341037,3756003.896110165,3756005.8225847017,3901,64,1.153769128024578,1.926474536769092
336c9bdb-9897-4a2d-b889-db2a3d7d633a,ar-dist-0047,3756003.794894206,3756004.867620167,3756005.8226590822,1501,41,1.072725960984826,0.9550389153882861
cf43fde7-6bcd-4dff-9e26-c940c42bf7c0,ar-dist-0708,3756003.269087839,3756004.373583837,3756005.822722312,3901,46,1.104495998006314,1.4491384751163423
ef2edfb1-4b43-4c5f-8eae-71ddb98489ec,ar-dist-0705,3756002.637347882,3756003.7069636164,3756005.9213162204,3901,59,1.0696157342754304,2.2143526040017605
b569b3a1-7630-40f5-b50d-dea500825005,ar-dist-0524,3756003.900827503,3756004.954938342,3756006.017367368,3741,48,1.0541108390316367,1.062429026234895
4ec57d94-dec8-468e-8859-28883fc10f3b,ar-dist-0678,3756002.427090699,3756003.5063824328,3756006.122974332,3901,66,1.0792917339131236,2.616591899190098
